,Transformation parameter epsilon,RMS colon IM-III,Parameter A,Parameter tau,Parameter C,Parameter alpha,Inverse parameter A,Inverse parameter gamma,Inverse parameter C,Inverse parameter alpha
140,0.0026859082468681803,0.6290672004171424,10.399121604293596,34.23767087271845,0.9715138421330435,0.09520144785827302,10.399121604293596,34.23767087271845,0.9781712796108782,0.09520144785827302
141,0.0027035786958607344,0.6319958985058703,10.412208672816236,34.24649166431067,0.9714273948334916,0.09518845619223688,10.412208672816236,34.24649166431067,0.9781303627893787,0.09518845619223688
142,0.002721249144853288,0.6349674110417313,10.425297873440499,34.25530800679534,0.9713407355186428,0.09517556629918604,10.425297873440499,34.25530800679534,0.9780892832509758,0.09517556629918604
143,0.0027389195938458417,0.6379780779949,10.438362956568744,34.264102958565914,0.9712539316674107,0.09516281096904355,10.438362956568744,34.264102958565914,0.9780481080580388,0.09516281096904355
144,0.0027565900428383958,0.6410225073400134,10.451346797426169,34.27283499181923,0.9711671363195022,0.095150235321109,10.451346797426169,34.27283499181923,0.9780069775993468,0.095150235321109
145,0.0027742604918309494,0.6441020295496562,10.464288246791586,34.281535174051406,0.9710802416379095,0.0951378259005202,10.464288246791586,34.281535174051406,0.9779658005521461,0.0951378259005202
146,0.002791930940823503,0.6472082792089414,10.47710722932948,34.29014676196672,0.9709934633361057,0.09512565004146824,10.47710722932948,34.29014676196672,0.9779247767524236,0.09512565004146824
147,0.002809601389816057,0.6503388796214276,10.489798543878434,34.29866784635553,0.9709068147901837,0.09511372172451828,10.489798543878434,34.29866784635553,0.9778839230092684,0.09511372172451828
148,0.002827271838808611,0.6534914790467933,10.502353049452925,34.30709249333303,0.9708203204959006,0.09510205356506961,10.502353049452925,34.30709249333303,0.977843264220863,0.09510205356506961
149,0.002844942287801165,0.6566599887740892,10.514739231850545,34.3154022846617,0.9707340650467825,0.09509068847586878,10.514739231850545,34.3154022846617,0.9778028865997215,0.09509068847586878
150,0.0028626127367937185,0.6598326538520857,10.526859620374957,34.323528731633516,0.9706483156735,0.09507970883352757,10.526859620374957,34.323528731633516,0.9777630377649814,0.09507970883352757
151,0.002880283185786272,0.6630147564059309,10.538793265768833,34.331530275926795,0.9705628572704628,0.09506906289664141,10.538793265768833,34.331530275926795,0.9777235258612124,0.09506906289664141
152,0.0028979536347788263,0.6661869449366415,10.550378026913775,34.33929405816304,0.9704781361000853,0.09505888740372875,10.550378026913775,34.33929405816304,0.9776847645468192,0.09505888740372875
153,0.00291562408377138,0.6693456794736189,10.561621432577166,34.34682934911713,0.970394134188405,0.09504919345232057,10.561621432577166,34.34682934911713,0.9776467457724368,0.09504919345232057
154,0.002933294532763934,0.6724830258219718,10.57247591352028,34.354103842364,0.9703109869665014,0.09504002336714076,10.57247591352028,34.354103842364,0.9776095965331885,0.09504002336714076
155,0.0029509649817564877,0.6755906108461714,10.582903600517781,34.361094643455566,0.9702288033460724,0.09503142172090834,10.582903600517781,34.361094643455566,0.977573424415827,0.09503142172090834
156,0.0029686354307490413,0.6786533020778017,10.592804590263917,34.36773459574642,0.9701478657538382,0.09502347860874095,10.592804590263917,34.36773459574642,0.9775384945208364,0.09502347860874095
