,Transformation parameter epsilon,RMS myeloma IM-III,Parameter A,Parameter tau,Parameter C,Parameter alpha,Inverse parameter A,Inverse parameter gamma,Inverse parameter C,Inverse parameter alpha
17,0.2494723996063073,0.2494723996063073,0.045040831695328916,13.72407584708212,0.9990134016148944,0.12746948144717263,0.045040831695328916,13.72407584708212,0.9990283442088496,0.12746948144717263
18,0.24923726729209994,0.24923726729209994,0.04559757546361552,13.819935620624124,0.9990005339693764,0.12747105357786725,0.04559757546361552,13.819935620624124,0.9990163184727497,0.12747105357786725
19,0.2506336937006787,0.2506336937006787,0.06910696723066859,17.008195842442987,0.9984852204368095,0.12727362680360513,0.06910696723066859,17.008195842442987,0.9985097861985146,0.12727362680360513
20,0.2487635229122373,0.2487635229122373,0.038967258415077276,12.613396163649083,0.9991445435612502,0.1275364179775441,0.038967258415077276,12.613396163649083,0.9991592253758443,0.1275364179775441
21,0.24992460409726985,0.24992460409726985,0.058545241507486974,15.74272815317658,0.9987145848693153,0.1273739314471932,0.058545241507486974,15.74272815317658,0.9987372226656213,0.1273739314471932
22,0.250781003295872,0.250781003295872,0.06993746678728394,17.10434781657919,0.9984639082983592,0.1272813900635654,0.06993746678728394,17.10434781657919,0.9984917661192506,0.1272813900635654
23,0.24990778911020387,0.24990778911020387,0.06061521967587849,16.011543111197316,0.9986674000961834,0.1273661316373685,0.06061521967587849,16.011543111197316,0.9986925570353556,0.1273661316373685
24,0.25115303721303905,0.25115303721303905,0.07050574562699481,17.170661854839107,0.9984493339457845,0.12728707090474098,0.07050574562699481,17.170661854839107,0.9984794388876036,0.12728707090474098
25,0.2506755434209106,0.2506755434209106,0.07045866493515561,17.165736676686123,0.9984493068227279,0.12729341466040955,0.07045866493515561,17.165736676686123,0.9984804007016881,0.12729341466040955
26,0.25287458693679843,0.25287458693679843,0.09843145540289135,19.710322391546196,0.9978338865864439,0.12706055737907024,0.09843145540289135,19.710322391546196,0.9978779772487875,0.12706055737907024
27,0.24874358394033536,0.24874358394033536,0.04559723669557995,13.834234932789208,0.998994417623001,0.12751363819717842,0.04559723669557995,13.834234932789208,0.9990161809930111,0.12751363819717842
28,0.25091210329532626,0.25091210329532626,0.06748726722066982,16.842538073178932,0.9985115604321022,0.12733161811390645,0.06748726722066982,16.842538073178932,0.9985443197280451,0.12733161811390645
29,0.24806915420184192,0.24806915420184192,0.036206595427573485,12.064796615240953,0.999200214389083,0.1276076965558225,0.036206595427573485,12.064796615240953,0.9992186689846397,0.1276076965558225
